timestamp,text,username,location,following,followers,about,lang,likes,retweets
2020-12-16 05:33:50,b'RT @UtdJadon_: Werner x Havertz highlights vs Wolves | Best Duo in the League? \xf0\x9f\x98\x8d\n\n#WOLCHE https://t.co/tkSIahWnfD',b'Luan_DH1',b'',233,214,b'',en,0,105
2020-12-16 05:33:41,b'RT @_Sufy2: Mendy to Lampard: E be like say my clean sheet bundle don expire ooooo\n\n#WOLCHE https://t.co/nzji8YXUlx',b'Ekohlee',"b'Akwa Ibom, Nigeria'",2289,1908,"b""I Create My Own Sound\xf0\x9f\x92\xaa\n\nSupporting another person's success will never fuck yours up\xe2\x9d\xa4\n\n\nElectrical Engineer \n\n\n||GGMU""",en,0,108
2020-12-16 05:33:15,b'RT @calamitouscarey: Timo Werner every match #WOLCHE https://t.co/Ji674P2gut',b'vvvkkkvvvv',"b'Goa, India'",83,31,"b'HARDCORE FOOTBALL FAN\xf0\x9f\x98\xa4\n\nDiscord: Dectectiv13#8274,19yo,\n#COYS #FCGOA'",en,0,49
2020-12-16 05:33:14,"b'RT @premierleague: After visiting the Referee Review Area, referee Stuart Attwell has overturned his decision to award Wolves a penalty and\xe2\x80\xa6'",b'femifansclub',"b'Victoria Island, Nigeria'",137,737,b'For @FATGofficial \nHead:@femicoolfm\nMembers:@buchi_smallzy @Ezenmuoofsports @foskolo @emiearth @finanapoleon @chumannoli @iamovadoze1 Whatsapp= 09035001534',en,0,82
2020-12-16 05:33:08,"b'RT @iambolar: FT:\n\nWolves 2-1 Chelsea (Podence, Neto; Giroud) \n\n#WOLCHE #PL'",b'femifansclub',"b'Victoria Island, Nigeria'",137,737,b'For @FATGofficial \nHead:@femicoolfm\nMembers:@buchi_smallzy @Ezenmuoofsports @foskolo @emiearth @finanapoleon @chumannoli @iamovadoze1 Whatsapp= 09035001534',en,0,8
2020-12-16 05:32:04,"b'RT @WolvesPRT: Est\xc3\xa1 feito! Bravo, Lobos!! \xf0\x9f\x92\xaa\xf0\x9f\x91\x8f\xf0\x9f\x90\xba\n\n#WOLCHE https://t.co/9cxOoYIt44'",b'meninobom_2',b'',989,2011,b'@tuacoroa\xf0\x9f\x92\x8d',pt,0,20
2020-12-16 05:31:52,b'RT @Wolves: FT | #WOL 2-1 #CHE\n\nDaniel Podence and Pedro Neto both score as Wolves come from behind to take all three points at Molineux. #\xe2\x80\xa6',b'ElPullup',b'Jersey',11,11,b'Good Grief',en,0,495
2020-12-16 05:31:23,b'A late-game strike by Pedro Neto propels the #Wolves to victory against the visiting Chelsea squad.\n\nCheck out our\xe2\x80\xa6 https://t.co/YsY0TZLsNK',b'sbotopofcl',b'',2,1127,b'A global online betting platform that strives to give the best eGaming experience. The Principal Partner of Leeds United FC.',en,1,0
2020-12-16 05:31:23,"b""RT @premierleague: Each of Wolves' last 83 #PL goals (excl. own-goals have been scored by non-British players \xe2\x80\x93 only Arsenal have had a lon\xe2\x80\xa6""",b'femifansclub',"b'Victoria Island, Nigeria'",137,737,b'For @FATGofficial \nHead:@femicoolfm\nMembers:@buchi_smallzy @Ezenmuoofsports @foskolo @emiearth @finanapoleon @chumannoli @iamovadoze1 Whatsapp= 09035001534',en,0,72
2020-12-16 05:31:07,b'Anyone interested in winning the #PremierLeague?? Its wide open #WOLCHE #MCIWBA',b'pon_vs',b'India',72,69,b'Manchester\xf0\x9f\x94\xb4',en,0,0
2020-12-16 05:30:12,"b""RT @OptaJoe: 82 - Each of Wolves' last 82 goals in the Premier League have been scored by non-British players (excl. own-goals) - only Arse\xe2\x80\xa6""",b'MZhichie',"b'Cape Coast, Ghana'",3909,206,b'\xce\xb9\xce\xbf\xce\xbd\xce\xb5 \xce\xb1\xce\xb9\xce\xb9',en,0,54
2020-12-16 05:30:04,"b""RT @OptaJoe: 94:39 - Pedro Neto's strike at 94:39 was the latest winning goal scored in a Premier League game against Chelsea since we have\xe2\x80\xa6""",b'MZhichie',"b'Cape Coast, Ghana'",3909,206,b'\xce\xb9\xce\xbf\xce\xbd\xce\xb5 \xce\xb1\xce\xb9\xce\xb9',en,0,90
2020-12-16 05:29:27,b'the high stakes in the platform congratulations to you all \xf0\x9f\x94\x9d\xf0\x9f\x8e\x8a\xf0\x9f\x8e\x8a\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x8a\xf0\x9f\x8e\x8a\xf0\x9f\x8e\x88\xf0\x9f\x8e\x88\xf0\x9f\x8e\x88\xf0\x9f\x8d\xbe\xf0\x9f\x8d\xbe\xf0\x9f\x8d\xb7\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x8a\xf0\x9f\x8e\x8a\nCLICK HERE TO JOIN MY TODAYS FIXED T\xe2\x80\xa6 https://t.co/Vwh4QICkOD',b'sure_oodds',b'',3544,5193,b'Congratulations to all who trusted and took the risk \xe2\x9c\x8a\xe2\x9c\x8a\xe2\x9c\x8a\n_IF YOU ARE ONLINE NOW_\nINBOX/WHATSAPP +2348169644363  ME NOW TO START PARTAKING ON OUR GAMES.',en,1,1
2020-12-16 05:29:17,b'Otasowie Appreciation Tweet. \n#WOLCHE',b'Nomwengho',b'Nigeria',65,73,b'Bini Boy\xf0\x9f\x91\x91 \xc2\xa6\xc2\xa6 Love Is My Religion\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe \xc2\xa6\xc2\xa6 A Member Of Rotary/Rotaract\xe2\x98\xb8\xef\xb8\x8f \xc2\xa6\xc2\xa6 \xc2\xa6\xc2\xa6 Be Kind',en,0,0
2020-12-16 05:29:07,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'FWizeli',b'',101,2,"b""Stop saying this country \xf0\x9f\x87\xb3\xf0\x9f\x87\xac is not balance \xf0\x9f\x8f\x83\xf0\x9f\xa4\xb9\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f \nAn start saying this country \xf0\x9f\x87\xb3\xf0\x9f\x87\xac\xf0\x9f\x87\xb3\xf0\x9f\x87\xac is balance \xf0\x9f\xa4\xb9\xe2\x80\x8d\nAn believe it's will balance \xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x91\xa6\xe2\x80\x8d\xf0\x9f\x91\xa6\xf0\x9f\x91\xac\xf0\x9f\x95\xb4""",en,0,1227
2020-12-16 05:28:49,"b""RT @OptaJoe: 94:39 - Pedro Neto's strike at 94:39 was the latest winning goal scored in a Premier League game against Chelsea since we have\xe2\x80\xa6""",b'FazranIslam',b'',388,555,b'A broken man who can\xe2\x80\x99t be fix \xf0\x9f\xa7\x94\xf0\x9f\x8f\xbb I gave up on love & life long time ago \xf0\x9f\x98\x89',en,0,90
2020-12-16 05:28:43,b'RT @PrinceIkerave: Me as mendy:\nMake I show you my kepabilities \n#WOLCHE #Lampard #Werner #Havertz https://t.co/qJfx8GNkUD',b'_ajay_69',"b'Lagos, Nigeria'",1435,1501,"b""I have a weird, dark, twisted sense of humour and I love myself for that. I love laughing so humour me and I'll be ur buddy for life\xf0\x9f\x98\x82\xf0\x9f\x98\x82.\n#GGMU @ManUnited\xf0\x9f\x94\xb4\xe2\x9a\xab""",en,0,56
2020-12-16 05:28:28,b'RT @ChelseaFC: FT. #WOLCHE https://t.co/A0lqCPy39T',b'thami305',"b'Cape Town, South Africa'",357,1312,b'@Drake is the Artist of the Decade and if you disagree you could debate and analyze on https://t.co/Zl4s1L27uV\\Artist of the Decade\\We don\xe2\x80\x99t give a shit... \xf0\x9f\x8c\xba\xf0\x9f\xa6\x89\xf0\x9f\x90\x90',und,0,981
2020-12-16 05:28:24,"b""RT @ChelseaFC: He makes it look so easy \xf0\x9f\x91\x80\xf0\x9f\x91\x80\n\nIn our last outing against Wolves, @masonmount_10 showed us all the technique he's been working\xe2\x80\xa6""",b'L_Laniya22',b'\xe0\xb8\x9b\xe0\xb8\xa3\xe0\xb8\xb0\xe0\xb9\x80\xe0\xb8\x97\xe0\xb8\xa8\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2',1012,100,b'\xf0\x9f\x92\x96 Writer (\xe0\xb8\xa5\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\xb5\xe0\xb8\x8d\xe0\xb8\xb2)\n\xf0\x9f\x92\x96 GOT7 \xf0\x9f\x92\x96 IGOT7 \xf0\x9f\x92\x96 TEAMWANG \n\xf0\x9f\x92\x96Chelsea \xf0\x9f\x92\x96StephenCurry',en,0,688
2020-12-16 05:27:54,b'Congratulations to all my VVIP members. \nLet try and eradicate poverty \n\n#DStvPrem Khune Chelsea Kaizer Chiefs\xe2\x80\xa6 https://t.co/2wv8O53yiI',b'NtsakoC20160493',b'',158,151,"b'i special in all kinds of lotto be it uk49, Goslotto, Russia, France lotto etc my customers winning is my number one priority \xf0\x9f\x92\xa5 +27 63 968 6885'",en,0,0
2020-12-16 05:27:44,b'RT @ChelseaFC: FT. #WOLCHE https://t.co/A0lqCPy39T',b'n4d33Y',b'United Kingdom',100,100,b'\xe2\x86\xa6\xf0\x9d\x95\xac\xf0\x9d\x96\x91\xf0\x9d\x96\x9c\xf0\x9d\x96\x86\xf0\x9d\x96\x9e\xf0\x9d\x96\x98 \xf0\x9d\x96\x97\xf0\x9d\x96\x9c\xf0\x9d\x96\x92\xf0\x9d\x96\x8a\xf0\x9d\x96\x92\xf0\x9d\x96\x87\xf0\x9d\x96\x8a\xf0\x9d\x96\x97 \xf0\x9d\x96\x99\xf0\x9d\x96\x8d\xf0\x9d\x96\x86\xf0\x9d\x96\x99 \xf0\x9d\x96\x9e\xf0\x9d\x96\x94\xf0\x9d\x96\x9a \xf0\x9d\x96\x86\xf0\x9d\x96\x97\xf0\x9d\x96\x8a \xf0\x9d\x96\x86\xf0\x9d\x96\x87\xf0\x9d\x96\x98\xf0\x9d\x96\x94\xf0\x9d\x96\x9a\xf0\x9d\x96\x91\xf0\x9d\x96\x9a\xf0\x9d\x96\x99\xf0\x9d\x96\x8a\xf0\x9d\x96\x91\xf0\x9d\x96\x9e \xf0\x9d\x96\x9a\xf0\x9d\x96\x93\xf0\x9d\x96\x8e\xf0\x9d\x96\x96\xf0\x9d\x96\x9a\xf0\x9d\x96\x8a \xe2\x86\xa4\n\xe2\x9c\xa2 @chelseafc \xe2\x9c\xa2  @officialpahangfa \xe2\x9c\xa2\n-` \xf0\x9d\x95\x8a \xf0\x9d\x95\x8c \xe2\x84\x99 \xe2\x84\x99 \xf0\x9d\x95\x86 \xe2\x84\x9d \xf0\x9d\x95\x8b \xf0\x9d\x94\xbc \xe2\x84\x9d \xc2\xb4-',und,0,981
2020-12-16 05:27:22,b'RT @WKwinn: Werner is low budget Lingard\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n#WOLCHE https://t.co/jFXLWRPlUN',b'barbykuts',"b'Kampala, Uganda'",11320,19007,b'Atesot \xe2\x9d\xa4\xef\xb8\x8f\nAresnali forever \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9c\x8c\xef\xb8\x8f\nproud Ugandan',en,0,113
2020-12-16 05:27:05,"b'ICYMI: \n\nWolves 2-1 Chelsea (Podence, Neto; Giroud) \n\nMan City 1-1 West Brom (Gundogan; Dias OG)\n\nReal Madrid 3-1 B\xe2\x80\xa6 https://t.co/3GcAbguMFx'",b'iamMightyGeorge',b'Nigeria',378,4724,"b""Life is a school you never graduate from until you're gone. Keep learning, keeping falling and rising up. No one is \xf0\x9f\x92\xaf percent.""",en,2,0
2020-12-16 05:27:02,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'n4d33Y',b'United Kingdom',100,100,b'\xe2\x86\xa6\xf0\x9d\x95\xac\xf0\x9d\x96\x91\xf0\x9d\x96\x9c\xf0\x9d\x96\x86\xf0\x9d\x96\x9e\xf0\x9d\x96\x98 \xf0\x9d\x96\x97\xf0\x9d\x96\x9c\xf0\x9d\x96\x92\xf0\x9d\x96\x8a\xf0\x9d\x96\x92\xf0\x9d\x96\x87\xf0\x9d\x96\x8a\xf0\x9d\x96\x97 \xf0\x9d\x96\x99\xf0\x9d\x96\x8d\xf0\x9d\x96\x86\xf0\x9d\x96\x99 \xf0\x9d\x96\x9e\xf0\x9d\x96\x94\xf0\x9d\x96\x9a \xf0\x9d\x96\x86\xf0\x9d\x96\x97\xf0\x9d\x96\x8a \xf0\x9d\x96\x86\xf0\x9d\x96\x87\xf0\x9d\x96\x98\xf0\x9d\x96\x94\xf0\x9d\x96\x9a\xf0\x9d\x96\x91\xf0\x9d\x96\x9a\xf0\x9d\x96\x99\xf0\x9d\x96\x8a\xf0\x9d\x96\x91\xf0\x9d\x96\x9e \xf0\x9d\x96\x9a\xf0\x9d\x96\x93\xf0\x9d\x96\x8e\xf0\x9d\x96\x96\xf0\x9d\x96\x9a\xf0\x9d\x96\x8a \xe2\x86\xa4\n\xe2\x9c\xa2 @chelseafc \xe2\x9c\xa2  @officialpahangfa \xe2\x9c\xa2\n-` \xf0\x9d\x95\x8a \xf0\x9d\x95\x8c \xe2\x84\x99 \xe2\x84\x99 \xf0\x9d\x95\x86 \xe2\x84\x9d \xf0\x9d\x95\x8b \xf0\x9d\x94\xbc \xe2\x84\x9d \xc2\xb4-',en,0,1227
2020-12-16 05:26:49,b'RT @doubleolami: \xc2\xa390 million \xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1 Kai Havertz better than Ozil they say.\n\nAll Chelsea fans must apologize for the way they slandered Pepe.\xe2\x80\xa6',b'KillBill_______',"b'Augie, Nigeria'",176,291,b'known as USUMAN MARSHALL...\nIndustrial Chemistry in Making \xe2\x80\xa2\nUDUS',en,0,28
2020-12-16 05:26:40,b'#MasumlarApartman\xc4\xb1  Chelsea Werner #WOLCHE Lampard Giannis Neto Giroud #otakuday Tom Cruise #RojosColosales Samuel\xe2\x80\xa6 https://t.co/XTEIyCbooo',b'kooblush',b'',4,3,b'',en,1,0
2020-12-16 05:26:39,b'RT @abdulsmd_: Hello twitter NG\xe2\x98\xba\xef\xb8\x8f (Don\xe2\x80\x99t pass without retweeting pls)\nI have these cute watches for sale\nPrice: 8k each\nNationwide delivery\xe2\x80\xa6',b'MrLummie',b'#OnYourRadio',987,4759,b'#OnAirPersonality \n#JCIAkure_OAPofTheYear2019\xe2\x98\x86\xe2\x98\x86\n#1ofJCIs_TenOutstandingPersonality2019\xe2\x98\x86\xe2\x98\x86\n#LeprechaunMedia\xe2\x98\x86\xe2\x98\x86\nIG:@MrLummie\xe2\x98\x86\n+2348139001726',en,0,64
2020-12-16 05:26:27,b'#MasumlarApartman\xc4\xb1  Chelsea Werner #WOLCHE Lampard Giannis Neto Giroud #otakuday Tom Cruise #RojosColosales Samuel\xe2\x80\xa6 https://t.co/hXM3j5Pf1r',b'rosefltr',b'',18,51,b'promo',en,0,0
2020-12-16 05:26:23,b'RT @eaglepredict: Eagle Football Results \n\n#eaglepredict #eaglepredictig #football #epl #seriea #laliga #ligue1 #bundesliga #WOLCHE #MCIWBA\xe2\x80\xa6',b'FredrickShuga',"b'Delta, Nigeria'",3060,1302,b'Script Writer || Entrepreneur || Digital Marketer || Motivational speaker',en,0,1
2020-12-16 05:26:16,b'RT @okorieebube1: My best friend \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\x82\nPlease retweet \xf0\x9f\xa5\xba\xf0\x9f\x99\x8f\n\n#WAYTOOBIG #starxburnaboy #Chelsea #kik #endsars #FreeOmahLay #bonestraight #EPL #t\xe2\x80\xa6',b'WheelerTheGreat',b'',20,41,b'',en,0,3
2020-12-16 05:26:13,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'___peephole',b'Milky way galaxy',380,3597,b'\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xf0\x9f\x8d\x91\xf0\x9f\x8d\x86\xc2\xa0',en,0,1227
2020-12-16 05:26:08,b'RT @iamkingmonye: Ziyech from the left \nPulisic from the middle \nWerner upfront \nYet Giroud na highest goal scorer \nChelsea how body be una\xe2\x80\xa6',b'_ajay_69',"b'Lagos, Nigeria'",1435,1501,"b""I have a weird, dark, twisted sense of humour and I love myself for that. I love laughing so humour me and I'll be ur buddy for life\xf0\x9f\x98\x82\xf0\x9f\x98\x82.\n#GGMU @ManUnited\xf0\x9f\x94\xb4\xe2\x9a\xab""",en,0,91
2020-12-16 05:26:08,b'RT @ChelseaFC: \xf0\x9d\x97\x96\xf0\x9d\x97\xa2\xf0\x9d\x97\xa0\xf0\x9d\x97\x98 \xf0\x9d\x97\xa2\xf0\x9d\x97\xa1 \xf0\x9d\x97\x96\xf0\x9d\x97\x9b\xf0\x9d\x97\x98\xf0\x9d\x97\x9f\xf0\x9d\x97\xa6\xf0\x9d\x97\x98\xf0\x9d\x97\x94 \xf0\x9f\x94\xb5\n\n#WOLCHE',b'Eliza_ngungu',"b'Nairobi, Kenya'",46,15,b'OT',en,0,761
2020-12-16 05:26:04,"b""RT @Hustleuthman: Funniest video u will watch today. Just look nd buy ,but me as Nigerian i won't, i must touch am \xf0\x9f\x98\x82\xf0\x9f\x92\x94.\n#WOLCHE\nOdunlade | f\xe2\x80\xa6""",b'sokonoo0312',b'',876,580,b'\xd0\xa5\xd0\xbe\xd0\xbe\xd1\x81\xd0\xbe\xd0\xbd \xd1\x81\xd1\x83\xd1\x80\xd0\xb3\xd0\xb0\xd0\xb0\xd0\xbb\xd0\xb8\xd0\xb9\xd0\xb3 \xd0\xb4\xd0\xb0\xd0\xb3\xd0\xb0\xd0\xb6 \xd0\xbc\xd3\xa9\xd1\x80\xd0\xb4\xd3\xa9\xd1\x85 \xd1\x85\xd1\x8d\xd1\x80\xd1\x8d\xd0\xb3\xd0\xb3\xd2\xaf\xd0\xb9.',en,0,486
2020-12-16 05:25:51,"b'RT @EnqGG0CvkE6oISo: Beware of the Coronavirus vaccine, because it is more dangerous than the disease itself, you can see the real danger.h\xe2\x80\xa6'",b'giadanofficial',b'',78,13,"b'\xc4\x90am m\xc3\xaa \xc3\xa2m nh\xe1\xba\xa1c , th\xc3\xadch du l\xe1\xbb\x8bch .'",en,0,39
2020-12-16 05:25:40,"b'RT @DarkoLiam: Me this summer: ""cAn\'T wAiT fOr hAvErTz, wErNeR, ZiYeCh, pULiSic"" #WOLCHE https://t.co/7jeaYIYzhn'",b'_ajay_69',"b'Lagos, Nigeria'",1435,1501,"b""I have a weird, dark, twisted sense of humour and I love myself for that. I love laughing so humour me and I'll be ur buddy for life\xf0\x9f\x98\x82\xf0\x9f\x98\x82.\n#GGMU @ManUnited\xf0\x9f\x94\xb4\xe2\x9a\xab""",en,0,25
2020-12-16 05:25:28,b'RT @ChelseaFC: FT. #WOLCHE https://t.co/A0lqCPy39T',b'Aidilsson',b'',206,369,b'YNWA \xe2\x9d\xa4',und,0,981
2020-12-16 05:25:24,b'#WOLCHE\nplay Zouma in the attack &amp; Put Werner at the Defence \xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nModern Chelsea problem requires modern solution.',b'ed_beckham653',b'',56,21,b'A student at The UoN\nPolitics and revolutions\n 044 finest',en,0,0
2020-12-16 05:24:46,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'ragnimoiyokarti',"b'Melbourne, Victoria'",86,139,b'Cadaanka iyo Carabta iska ilaali = Love to all \xf0\x9f\xa5\xb0',en,0,1227
2020-12-16 05:24:38,"b""RT @ChelseaFC: Penalty to Wolves.\n\n\xf0\x9f\x90\xba 1-1 \xf0\x9f\x94\xb5 [80'] #WOLCHE""",b'UsmanMu79813',"b'Karachi, Pakistan'",460,727,b'',en,0,89
2020-12-16 05:24:28,"b""RT @ChelseaFCinUSA: N'Golo Kant\xc3\xa9. \n\nThat's it, that's the tweet. #WOLCHE""",b'autazy',b'Niger',2274,431,b'\xce\xa9\xcc\xb4\xcc\xa9\xcc\xa9\xcc\xa9\xcc\xa5\xc3\xb8 \xe2\x96\x88\xe2\x96\xac\xe2\x96\x88\xce\xac\xc6\xa5\xc6\xa5\xc6\x94',en,0,99
2020-12-16 05:24:25,"b'RT @shyamtalks: Podence in the mud,\n\nMarcal in the mud,\n\nNeves in the mud,\n\nSaiss almost as well...\n\nPulisic really did Wolves dirty there\xe2\x80\xa6'",b'ZaheerWorldwide',"b'London, England'",1001,1305,b'\xe2\x80\xa2Chelsea Football Cult\xe2\x80\xa2 Nipsey Hussle\xe2\x80\xa2 Santan Dave\xe2\x80\xa2 followed by @bayer04_en',en,0,25
2020-12-16 05:24:12,b'RT @ChelseaFC: FT. #WOLCHE https://t.co/A0lqCPy39T',b'martinh45237909',b'',973,62,b'',und,0,981
2020-12-16 05:24:00,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'dinos3211',b'Kingdom of Saudi Arabia',622,298,b'',en,0,1227
2020-12-16 05:24:00,b'Eagle Football Results \n\n#eaglepredict #eaglepredictig #football #epl #seriea #laliga #ligue1 #bundesliga #WOLCHE\xe2\x80\xa6 https://t.co/E28MwfO43u',b'eaglepredict',b'Nigeria',1820,26803,"b'As the No 1 Soccer \xe2\x9a\xbd Prediction Site in the world, we boast of 89.9% accuracy in all our predictions\nCalls Only +2347032913794/\nWhatsApp +2349068607092'",en,0,1
2020-12-16 05:23:27,b'RT @chelseafc_indo: Waktu penuh. \n\n#WOLCHE #CFCIndo https://t.co/yBxIH6OEbB',b'Nikotarigann',b'',29,2,b'',in,0,23
2020-12-16 05:23:26,b'RT @ChelseaFC: FT. #WOLCHE https://t.co/A0lqCPy39T',b'MarcSargent7',"b'Atlanta, GA'",512,63,"b""Thirty three, thirteen & three made me famous by a few unstable & bipolar celebrity's who target me for harassment on social media. I block or mute them.""",und,0,981
2020-12-16 05:23:24,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'MarcSargent7',"b'Atlanta, GA'",512,63,"b""Thirty three, thirteen & three made me famous by a few unstable & bipolar celebrity's who target me for harassment on social media. I block or mute them.""",en,0,1227
2020-12-16 05:23:17,"b""RT @ChelseaFC: We've got five minutes left to find a winner here! \n\nC'MON CHELS! \xf0\x9f\x91\x8a \n\n\xf0\x9f\x90\xba 1-1 \xf0\x9f\x94\xb5 [85'] #WOLCHE https://t.co/dFzBjQtKxD""",b'MarcSargent7',"b'Atlanta, GA'",512,63,"b""Thirty three, thirteen & three made me famous by a few unstable & bipolar celebrity's who target me for harassment on social media. I block or mute them.""",en,0,128
2020-12-16 05:23:10,"b""I'll blame Zouma for that 2nd Wolves goal, why can't you take out the mf ffs? #WOLCHE""",b'KatsFahadOmar95',"b'Kampala, Uganda'",1026,757,b'Soccer addict @ChelseaFC \xe2\x80\xa2 Politics \xe2\x80\xa2 Good Music \xe2\x80\xa2 Public Administrator \xe2\x80\xa2 Proud graduate of @MakerereU \xe2\x80\xa2 Sales & Marketing Executive \xf0\x9f\x98\x8e',en,0,0
2020-12-16 05:22:53,"b""RT @Hustleuthman: Funniest video u will watch today. Just look nd buy ,but me as Nigerian i won't, i must touch am \xf0\x9f\x98\x82\xf0\x9f\x92\x94.\n#WOLCHE\nOdunlade | f\xe2\x80\xa6""",b'Kabzaleften',b'South Africa\xf0\x9f\x87\xbf\xf0\x9f\x87\xa6',3308,3324,b'Goal oriented & Self driven\n\nhttps://t.co/7ulwt9cPt7\n\n\n\nhttps://t.co/tKfvweHGxW',en,0,486
2020-12-16 05:22:51,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'Suleimankemboi',b'Kenya',2621,3451,b'',en,0,1227
2020-12-16 05:22:41,b'Congratulations To Our VIP SUBSCRIBERS From Different Countries That Won Yesterday In Our Various VIP Groups and VI\xe2\x80\xa6 https://t.co/7CD5vlMlRK',b'sure_oodds',b'',3544,5193,b'Congratulations to all who trusted and took the risk \xe2\x9c\x8a\xe2\x9c\x8a\xe2\x9c\x8a\n_IF YOU ARE ONLINE NOW_\nINBOX/WHATSAPP +2348169644363  ME NOW TO START PARTAKING ON OUR GAMES.',en,1,1
2020-12-16 05:22:37,"b""RT @ChelseaFC: Goal for Wolves. Podence. \n\n\xf0\x9f\x90\xba 1-1 \xf0\x9f\x94\xb5 [66'] #WOLCHE""",b'UsmanMu79813',"b'Karachi, Pakistan'",460,727,b'',en,0,190
2020-12-16 05:22:34,"b'Timo Werner still dey Leipzig..\nYou see the one wey Lampard buy,na Werner Bros\n\n#WOLCHE'",b'Tokumbovirgin',b'somewhere ',5010,5257,b'Young and misguided \n\n\n#fuckfeelings',en,0,0
2020-12-16 05:22:32,"b""RT @Footybet352: Who should start more as Chelsea's too striker? \xf0\x9f\xa4\x94\n\n#WOLCHE #Wolverhampton #Chelsea #Lampard @Predictionhq @FabrizioRomano\xe2\x80\xa6""",b'Emmanuelyabs',"b'Port Harcourt, Nigeria'",2819,1127,b'United 4 life',en,0,2
